user,O,C,E,A,N,risk_score_personality,total_logins,avg_login_hour,std_login_hour,after_hours_logins,weekend_logins,unique_pcs,login_days_span,after_hours_ratio,weekend_ratio,usb_connects,usb_after_hours,usb_weekend,usb_unique_pcs,usb_after_hours_ratio,avg_session_min,max_session_min,total_sessions,file_copy_count,file_copy_after_hours,file_copy_weekend,file_unique_pcs,file_unique_extensions,file_avg_content_len,file_total_content_len,file_after_hours_ratio,role,business_unit,functional_unit,department,team,left_company,role_encoded,business_unit_encoded,functional_unit_encoded,department_encoded,team_encoded,exfiltration_risk,composite_risk_score
SHR0334,36,41,45,19,31,48.130081300813,346,7.0,0.0,0,0,1,496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Technician,1,5 - SalesAndMarketing,3 - FieldService,1 - RegionalFieldService,0,6,0,1,5,22,0.0,9.6260162601626
JDC0030,31,18,19,21,26,62.60162601626017,894,10.223713646532438,2.578934663487419,0,233,3,499,0.0,0.2606263982102908,190.0,0.0,51.0,1.0,0.0,36.67289473684211,217.1833333333333,190.0,724.0,0.0,212.0,1.0,6.0,356.2817679558011,257948.0,0.0,AdministrativeAssistant,1,1 - Adminstration,6 - Security,Unknown,0,5,0,3,6,7,0.0,12.520325203252034
CKP0721,40,39,39,13,32,58.04878048780488,346,7.0,0.0,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,4 - AssemblyDept,0,3,0,2,2,5,0.0,11.609756097560977
HIA0414,38,39,39,18,31,51.21951219512194,346,7.517341040462428,0.5004228755450428,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SystemsEngineer,1,2 - ResearchAndEngineering,3 - Engineering,6 - SystemsEngineering,0,23,0,0,7,35,0.0,10.243902439024389
HSP0290,38,15,28,20,27,67.80487804878048,346,8.540462427745664,0.4990818410756702,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,1 - AssemblyDept,0,3,0,2,2,21,0.0,13.560975609756095
HRW0550,38,34,24,22,28,48.130081300813,346,7.514450867052023,0.5005149396624772,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Scientist,1,2 - ResearchAndEngineering,1 - Research,3 - Lab,0,15,0,0,3,36,0.0,9.6260162601626
KBB0189,49,23,16,33,30,48.61788617886178,346,6.523121387283237,0.500188454055313,0,0,1,496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AdministrativeAssistant,1,6 - PurchasingAndContracts,Unknown,Unknown,0,5,0,5,4,7,0.0,9.723577235772355
CBB0365,37,17,20,41,33,48.78048780487806,1758,10.96075085324232,6.598851757141848,526,0,634,497,0.2992036405005688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ITAdmin,1,1 - Adminstration,6 - Security,3 - ElectronicSecurity,0,7,0,3,6,9,0.0,24.246940542081592
DLH0029,36,26,38,18,31,63.90243902439023,346,7.0,0.0,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NursePractitioner,1,1 - Adminstration,5 - Medical,Unknown,0,37,0,3,21,7,0.0,12.780487804878046
NRO0768,18,18,41,25,36,69.43089430894311,322,8.0,0.0,0,0,1,462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Technician,1,5 - SalesAndMarketing,3 - FieldService,4 - RegionalFieldService,1,6,0,1,5,10,0.0,13.886178861788622
NWT0098,35,39,26,36,33,33.00813008130082,319,7.0,0.0,0,0,1,457,0.0,0.0,653.0,0.0,0.0,1.0,0.0,32.22742518059856,432.8833333333333,646.0,702.0,0.0,0.0,1.0,6.0,351.4316239316239,246705.0,0.0,HardwareEngineer,1,2 - ResearchAndEngineering,3 - Engineering,4 - SystemsEngineering,1,29,0,0,7,31,0.0,6.601626016260163
QPM0727,43,40,18,34,34,35.44715447154472,346,7.554913294797688,0.4976951147469966,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Salesman,1,5 - SalesAndMarketing,2 - Sales,4 - RegionalSales,0,1,0,1,1,15,0.0,7.089430894308944
KVT0028,44,20,35,19,37,75.4471544715447,346,7.0,0.0,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nurse,1,1 - Adminstration,5 - Medical,Unknown,0,40,0,3,21,7,0.0,15.089430894308942
LFS0071,48,31,14,17,25,53.33333333333332,346,7.557803468208093,0.4973667781305228,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SoftwareEngineer,1,2 - ResearchAndEngineering,2 - SoftwareManagement,1 - Software,0,2,0,0,0,27,0.0,10.666666666666664
WNB0908,38,38,38,22,23,38.53658536585365,608,10.85032894736842,2.2530886485748725,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Technician,1,5 - SalesAndMarketing,3 - FieldService,5 - RegionalFieldService,0,6,0,1,5,8,0.0,7.707317073170731
PAD0773,36,21,14,16,38,79.0243902439024,698,10.250716332378223,2.4893243054309893,0,0,3,497,0.0,0.0,124.0,0.0,0.0,1.0,0.0,26.258672086720868,141.7,123.0,2558.0,0.0,0.0,1.0,6.0,365.2959343236904,934427.0,0.0,Technician,1,5 - SalesAndMarketing,3 - FieldService,4 - RegionalFieldService,0,6,0,1,5,10,0.0,15.80487804878048
BJH0354,22,21,31,20,36,72.1951219512195,346,8.0,0.0,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Manager,1,5 - SalesAndMarketing,2 - Sales,2 - RegionalSales,0,14,0,1,1,32,0.0,14.439024390243901
ONW0083,46,30,25,30,26,40.650406504065046,346,7.546242774566474,0.4985780232195325,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MechanicalEngineer,1,2 - ResearchAndEngineering,3 - Engineering,1 - MechanicalEngineering,0,26,0,0,7,37,0.0,8.130081300813009
SSJ0784,19,39,12,45,34,23.902439024390247,908,10.201541850220265,3.614883761637989,50,210,1,499,0.0550660792951541,0.2312775330396475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Technician,1,5 - SalesAndMarketing,3 - FieldService,4 - RegionalFieldService,0,6,0,1,5,10,0.0,7.447413606035513
KJP0371,36,21,25,15,30,71.0569105691057,1394,10.96987087517934,7.405239340425541,520,0,635,497,0.3730272596843615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ITAdmin,1,1 - Adminstration,6 - Security,3 - ElectronicSecurity,0,7,0,3,6,9,0.0,32.277604298534335
IMB0481,19,41,38,43,38,28.780487804878053,346,8.0,0.0,0,0,1,496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Salesman,1,5 - SalesAndMarketing,2 - Sales,2 - RegionalSales,0,1,0,1,1,32,0.0,5.75609756097561
BQS0525,42,38,19,45,30,20.325203252032523,56,9.178571428571429,1.869439807751294,0,16,8,48,0.0,0.2857142857142857,393.0,0.0,113.0,1.0,0.0,13.014952870608395,90.25,389.0,57.0,0.0,12.0,1.0,5.0,345.4035087719298,19688.0,0.0,Technician,1,5 - SalesAndMarketing,3 - FieldService,2 - RegionalFieldService,1,6,0,1,5,19,0.0,4.065040650406504
BTR0403,47,47,21,17,28,41.13821138211381,688,10.295058139534884,3.2941886101489315,0,0,21,497,0.0,0.0,380.0,0.0,0.0,1.0,0.0,33.78639184397163,256.85,376.0,520.0,0.0,0.0,1.0,6.0,359.1192307692308,186742.0,0.0,ComputerScientist,1,2 - ResearchAndEngineering,2 - SoftwareManagement,2 - Software,0,22,0,0,0,17,0.0,8.227642276422761
DLM0051,37,37,17,20,35,55.44715447154472,856,8.664719626168225,2.485695810832176,0,182,3,498,0.0,0.2126168224299065,3775.0,0.0,757.0,1.0,0.0,12.962837597725658,127.88333333333334,3752.0,10673.0,0.0,2184.0,1.0,6.0,358.7591117773822,3829036.0,0.0,Director,1,2 - ResearchAndEngineering,3 - Engineering,Unknown,0,27,0,0,7,7,0.0,11.089430894308945
AHM0410,34,43,15,18,26,41.6260162601626,725,9.995862068965517,2.859748179378219,0,6,3,497,0.0,0.0082758620689655,394.0,0.0,4.0,1.0,0.0,31.268260120585705,276.35,387.0,2198.0,0.0,22.0,1.0,6.0,359.57188353048224,790339.0,0.0,SystemsEngineer,1,2 - ResearchAndEngineering,3 - Engineering,6 - SystemsEngineering,0,23,0,0,7,35,0.0,8.32520325203252
CHM0821,48,11,39,19,23,68.29268292682926,749,11.088117489986647,3.647243528359685,9,0,3,497,0.0120160213618157,0.0,368.0,0.0,0.0,1.0,0.0,32.276575342465755,281.5833333333333,365.0,1228.0,0.0,0.0,1.0,6.0,360.5366449511401,442739.0,0.0,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,5 - AssemblyDept,0,3,0,2,2,23,0.0,14.240488992496928
JBM0350,37,21,12,45,25,31.21951219512195,434,8.027649769585253,4.00797939760813,53,4,3,497,0.1221198156682027,0.0092165898617511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Manager,1,2 - ResearchAndEngineering,2 - SoftwareManagement,2 - Software,0,14,0,0,0,17,0.0,12.158332727268718
JRG0207,42,37,40,21,27,45.20325203252031,287,7.156794425087108,1.3917140546961295,1,0,1,406,0.0034843205574912,0.0,23.0,11.0,0.0,1.0,0.4782608695652174,7.424637681159419,38.98333333333333,23.0,27.0,13.0,0.0,1.0,5.0,367.2592592592592,9916.0,0.4814814814814814,SecurityGuard,1,1 - Adminstration,6 - Security,1 - BuildingSecurity,1,25,0,3,6,28,1.5677249561122004,28.71997240369287
PLH0862,32,37,25,16,32,56.58536585365852,346,7.0,0.0,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Salesman,1,5 - SalesAndMarketing,2 - Sales,5 - RegionalSales,0,1,0,1,1,4,0.0,11.317073170731703
RCP0785,42,38,43,30,32,39.67479674796747,346,8.0,0.0,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Technician,1,5 - SalesAndMarketing,3 - FieldService,4 - RegionalFieldService,0,6,0,1,5,10,0.0,7.934959349593494
NSC0597,19,13,11,44,31,46.99186991869918,363,8.300275482093664,1.5469359953222797,0,0,3,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,3 - AssemblyDept,0,3,0,2,2,2,0.0,9.398373983739836
AVM0947,10,25,30,44,39,44.39024390243903,375,7.101333333333334,0.8013179874020343,0,0,30,497,0.0,0.0,2998.0,0.0,0.0,1.0,0.0,14.572965571205009,128.51666666666668,2982.0,7701.0,0.0,0.0,1.0,6.0,358.6678353460589,2762101.0,0.0,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,6 - AssemblyDept,0,3,0,2,2,3,0.0,8.878048780487806
MSZ0310,24,38,18,31,29,35.12195121951219,346,7.0,0.0,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Salesman,1,5 - SalesAndMarketing,2 - Sales,1 - RegionalSales,0,1,0,1,1,16,0.0,7.024390243902438
SDB0106,35,46,26,27,37,40.97560975609756,696,11.364942528735632,2.6804124555642748,0,0,3,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MechanicalEngineer,1,2 - ResearchAndEngineering,3 - Engineering,5 - TestAndEvalualtion,0,26,0,0,7,13,0.0,8.195121951219512
HAC0282,37,32,38,12,28,61.46341463414633,346,9.0,0.0,0,0,1,496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ElectricalEngineer,1,2 - ResearchAndEngineering,3 - Engineering,5 - TestAndEvalualtion,0,9,0,0,7,13,0.0,12.292682926829265
HSB0196,44,13,43,30,33,65.20325203252033,494,8.080971659919028,1.686818682897509,9,123,1,499,0.0182186234817813,0.2489878542510121,3805.0,2.0,962.0,1.0,0.0005256241787122,16.708784914970483,150.5,3783.0,11627.0,4.0,2964.0,1.0,6.0,357.6592414208308,4158504.0,0.000344026834093,PurchasingClerk,1,6 - PurchasingAndContracts,1 - Purchasing,Unknown,0,21,0,5,20,7,0.3458270688811322,14.010042574062846
ASB0796,30,40,23,38,34,30.894308943089428,265,8.0,0.0,0,0,1,381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mathematician,1,2 - ResearchAndEngineering,1 - Research,5 - Lab,1,4,0,0,3,14,0.0,6.178861788617886
WRM0963,17,23,43,31,22,41.788617886178855,324,8.972222222222221,2.337439259322404,0,0,3,247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,6 - AssemblyDept,1,3,0,2,2,3,0.0,8.35772357723577
BRM0995,20,11,32,26,40,79.67479674796746,642,11.19626168224299,2.6908497599523358,0,0,4,497,0.0,0.0,2973.0,0.0,0.0,1.0,0.0,15.950896178559352,126.31666666666666,2957.0,590.0,0.0,0.0,1.0,6.0,355.15593220338985,209542.0,0.0,IndustrialEngineer,1,3 - Manufacturing,1 - IndustrialEngineering,Unknown,0,19,0,2,12,7,0.0,15.934959349593491
SES0477,38,40,13,39,29,24.06504065040651,622,9.90032154340836,2.2478545633535187,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Salesman,1,5 - SalesAndMarketing,2 - Sales,2 - RegionalSales,0,1,0,1,1,32,0.0,4.813008130081302
JTM0223,35,48,20,21,30,37.88617886178862,748,10.573529411764708,6.607868811555416,213,0,361,200,0.28475935828877,0.0,2.0,0.0,0.0,2.0,0.0,6.083333333333334,8.033333333333333,2.0,1.0,0.0,0.0,1.0,1.0,639.0,639.0,0.0,ITAdmin,1,1 - Adminstration,6 - Security,2 - ElectronicSecurity,1,7,0,3,6,11,0.0,21.368522340460903
RNF0765,41,22,37,41,25,34.79674796747968,346,8.0,0.0,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Technician,1,5 - SalesAndMarketing,3 - FieldService,4 - RegionalFieldService,0,6,0,1,5,10,0.0,6.959349593495936
GNZ0953,26,18,26,36,29,48.943089430894304,616,8.905844155844155,2.254729072124017,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,6 - AssemblyDept,0,3,0,2,2,3,0.0,9.78861788617886
HRB0351,19,12,43,42,36,55.93495934959349,723,9.752420470262797,2.602120183959373,0,63,38,497,0.0,0.0871369294605809,133.0,0.0,9.0,1.0,0.0,36.69262086513995,156.78333333333333,131.0,2662.0,0.0,189.0,1.0,6.0,366.503380916604,975632.0,0.0,ChiefEngineer,1,2 - ResearchAndEngineering,3 - Engineering,6 - SystemsEngineering,0,34,0,0,7,35,0.0,11.186991869918698
ZSB0649,23,25,36,14,26,63.73983739837398,346,9.0,0.0,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Technician,1,5 - SalesAndMarketing,3 - FieldService,3 - RegionalFieldService,0,6,0,1,5,20,0.0,12.747967479674797
ADC0391,50,43,40,33,38,38.211382113821145,622,9.504823151125402,2.345889450010227,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SoftwareEngineer,1,2 - ResearchAndEngineering,2 - SoftwareManagement,2 - Software,0,2,0,0,0,17,0.0,7.64227642276423
PMC0328,20,43,10,36,33,29.105691056910576,621,8.977455716586151,2.315336100464999,0,0,1,497,0.0,0.0,670.0,0.0,0.0,1.0,0.0,31.9285140562249,172.81666666666666,664.0,656.0,0.0,0.0,1.0,6.0,365.5335365853659,239790.0,0.0,Technician,1,5 - SalesAndMarketing,3 - FieldService,1 - RegionalFieldService,0,6,0,1,5,22,0.0,5.821138211382115
ILJ0526,33,50,23,46,25,1.7886178861788695,813,10.888068880688808,2.5122395627936,0,57,28,497,0.0,0.070110701107011,378.0,0.0,37.0,1.0,0.0,28.4632,213.76666666666668,375.0,1236.0,0.0,107.0,1.0,6.0,356.83252427184465,441045.0,0.0,Technician,1,5 - SalesAndMarketing,3 - FieldService,2 - RegionalFieldService,0,6,0,1,5,19,0.0,0.3577235772357739
ANT0430,12,19,23,48,31,36.58536585365853,651,9.697388632872505,2.4643256405309524,0,0,3,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TestEngineer,1,2 - ResearchAndEngineering,3 - Engineering,7 - TestAndEvalualtion,0,13,0,0,7,25,0.0,7.317073170731706
DFH0188,35,40,18,38,24,19.51219512195122,702,9.252136752136751,2.750793374045569,0,0,3,497,0.0,0.0,406.0,0.0,0.0,1.0,0.0,31.540856192851205,304.15,401.0,6281.0,0.0,0.0,1.0,6.0,361.8726317465372,2272922.0,0.0,Technician,1,5 - SalesAndMarketing,3 - FieldService,1 - RegionalFieldService,0,6,0,1,5,22,0.0,3.902439024390244
LLV0602,36,10,36,37,33,60.162601626016254,346,7.511560693641618,0.500590252255705,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Salesman,1,5 - SalesAndMarketing,2 - Sales,3 - RegionalSales,0,1,0,1,1,1,0.0,12.03252032520325
GCR0554,16,16,41,23,37,74.79674796747966,346,7.528901734104046,0.4998868934647653,0,0,1,496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Physicist,1,2 - ResearchAndEngineering,1 - Research,3 - Lab,0,16,0,0,3,36,0.0,14.959349593495933
SJO0209,39,45,18,39,35,26.016260162601636,753,9.447543160690572,2.6286519568343856,0,0,3,497,0.0,0.0,133.0,0.0,0.0,1.0,0.0,28.92722646310433,194.7333333333333,131.0,372.0,0.0,0.0,1.0,6.0,367.3790322580645,136665.0,0.0,SecurityGuard,1,1 - Adminstration,6 - Security,1 - BuildingSecurity,0,25,0,3,6,28,0.0,5.203252032520327
NGC0058,44,45,39,15,27,44.22764227642276,492,8.284552845528456,2.502203754406548,0,101,36,497,0.0,0.2052845528455284,175.0,0.0,37.0,1.0,0.0,39.008,250.71666666666667,175.0,200.0,0.0,81.0,1.0,6.0,353.25,70650.0,0.0,Mathematician,1,2 - ResearchAndEngineering,1 - Research,1 - Lab,0,4,0,0,3,6,0.0,8.845528455284553
YIC0195,18,49,19,40,31,16.422764227642283,726,10.388429752066116,2.7323004858019546,0,142,3,398,0.0,0.1955922865013774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PurchasingClerk,1,6 - PurchasingAndContracts,1 - Purchasing,Unknown,1,21,0,5,20,7,0.0,3.2845528455284567
EDB0714,21,23,35,26,29,55.44715447154472,242,7.0,0.0,0,0,1,345,0.0,0.0,535.0,0.0,0.0,1.0,0.0,27.915358255451714,244.31666666666663,535.0,526.0,0.0,0.0,1.0,6.0,353.8422053231939,186121.0,0.0,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,4 - AssemblyDept,1,3,0,2,2,5,0.0,11.089430894308945
LHL0309,19,34,27,46,37,31.05691056910569,346,7.0,0.0,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Salesman,1,5 - SalesAndMarketing,2 - Sales,1 - RegionalSales,0,1,0,1,1,16,0.0,6.211382113821138
HFB0347,34,20,30,30,27,51.54471544715447,264,7.0,0.0,0,7,1,367,0.0,0.0265151515151515,96.0,0.0,4.0,1.0,0.0,46.79414893617021,200.38333333333333,94.0,1716.0,0.0,56.0,1.0,6.0,344.6421911421912,591406.0,0.0,Technician,1,5 - SalesAndMarketing,3 - FieldService,1 - RegionalFieldService,1,6,0,1,5,22,0.0,10.308943089430896
EJW0884,46,20,32,26,31,60.65040650406503,345,9.0,0.0,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Technician,1,5 - SalesAndMarketing,3 - FieldService,5 - RegionalFieldService,0,6,0,1,5,8,0.0,12.130081300813007
CRO0027,19,30,28,46,26,22.439024390243905,642,10.853582554517134,2.4924963083840828,8,2,3,497,0.0124610591900311,0.0031152647975077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HealthSafetyEngineer,1,1 - Adminstration,4 - Safety,Unknown,0,36,0,3,22,7,0.0,5.091311078036562
HKR0628,21,16,17,16,25,69.10569105691056,709,9.867418899858956,2.6456278228616954,0,0,3,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Salesman,1,5 - SalesAndMarketing,2 - Sales,3 - RegionalSales,0,1,0,1,1,1,0.0,13.821138211382111
GTD0116,43,19,45,20,31,68.45528455284551,346,9.0,0.0,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Manager,1,3 - Manufacturing,1 - IndustrialEngineering,Unknown,0,14,0,2,12,7,0.0,13.691056910569102
DSB0731,26,15,40,43,30,45.040650406504064,346,7.508670520231214,0.5006488208845218,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Salesman,1,5 - SalesAndMarketing,2 - Sales,4 - RegionalSales,0,1,0,1,1,15,0.0,9.008130081300813
COF0120,14,12,38,13,35,87.8048780487805,298,8.590604026845638,2.486362596348821,28,5,1,375,0.0939597315436241,0.0167785234899328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AdministrativeAssistant,1,3 - Manufacturing,1 - IndustrialEngineering,Unknown,1,5,0,2,12,7,0.0,22.111574372751228
HDJ0446,18,17,45,27,35,66.99186991869918,346,7.523121387283237,0.5001884540553128,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,2 - AssemblyDept,0,3,0,2,2,12,0.0,13.398373983739836
CHG0146,40,20,39,19,35,73.17073170731707,346,8.0,0.0,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Manager,1,4 - Finance,1 - Accounting,Unknown,0,14,0,4,10,7,0.0,14.634146341463413
AIH0675,25,39,38,40,37,33.00813008130082,346,7.531791907514451,0.4997108990796173,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Scientist,1,2 - ResearchAndEngineering,1 - Research,4 - Lab,0,15,0,0,3,30,0.0,6.601626016260163
TNM0961,37,50,39,17,32,42.76422764227642,477,8.88888888888889,2.297747852008548,0,0,3,343,0.0,0.0,494.0,0.0,0.0,1.0,0.0,25.678220858895703,157.75,489.0,526.0,0.0,0.0,1.0,6.0,350.57414448669203,184402.0,0.0,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,6 - AssemblyDept,1,3,0,2,2,3,0.0,8.552845528455283
APG0307,43,39,36,43,22,12.520325203252035,346,8.53757225433526,0.499308393255884,0,0,1,496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,1 - AssemblyDept,0,3,0,2,2,21,0.0,2.5040650406504072
RHC0335,36,35,40,46,25,16.422764227642283,346,7.0,0.0,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Technician,1,5 - SalesAndMarketing,3 - FieldService,1 - RegionalFieldService,0,6,0,1,5,22,0.0,3.2845528455284567
CQW0652,10,22,48,20,33,67.80487804878047,327,9.0,0.0,0,0,1,468,0.0,0.0,668.0,0.0,0.0,1.0,0.0,33.31631419939577,391.3,662.0,696.0,0.0,0.0,1.0,6.0,350.66379310344826,244062.0,0.0,Technician,1,5 - SalesAndMarketing,3 - FieldService,3 - RegionalFieldService,1,6,0,1,5,20,0.0,13.560975609756094
HJS0072,44,42,19,19,31,47.15447154471544,46,9.608695652173912,2.462864284342884,0,2,3,30,0.0,0.0434782608695652,26.0,0.0,2.0,1.0,0.0,31.535897435897432,146.85,26.0,82.0,0.0,6.0,1.0,5.0,321.7073170731707,26380.0,0.0,SoftwareEngineer,1,2 - ResearchAndEngineering,2 - SoftwareManagement,1 - Software,1,2,0,0,0,27,0.0,9.430894308943088
