user,O,C,E,A,N,risk_score_personality,total_logins,avg_login_hour,std_login_hour,after_hours_logins,weekend_logins,unique_pcs,login_days_span,after_hours_ratio,weekend_ratio,usb_connects,usb_after_hours,usb_weekend,usb_unique_pcs,usb_after_hours_ratio,avg_session_min,max_session_min,total_sessions,file_copy_count,file_copy_after_hours,file_copy_weekend,file_unique_pcs,file_unique_extensions,file_avg_content_len,file_total_content_len,file_after_hours_ratio,role,business_unit,functional_unit,department,team,left_company,role_encoded,business_unit_encoded,functional_unit_encoded,department_encoded,team_encoded,exfiltration_risk,composite_risk_score,threat_score,threat_level,is_anomaly,if_score,rf_probability
PES0085,35,24,18,30,22,41.95121951219512,614,9.112377850162868,2.4869138511415327,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AdministrativeAssistant,1,2 - ResearchAndEngineering,3 - Engineering,2 - ElectricalEngineering,0,5,0,0,7,18,0.0,8.390243902439023,3.491557197703279,Low,0,0.186817857398063,0.0
OHC0973,42,24,42,17,35,71.54471544715446,346,7.0,0.0,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,6 - AssemblyDept,0,3,0,2,2,3,0.0,14.308943089430892,2.598617327163848,Low,0,0.1931453318720881,0.0
NMF0780,44,38,36,20,34,53.333333333333336,346,8.0,0.0,0,0,1,496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Technician,1,5 - SalesAndMarketing,3 - FieldService,4 - RegionalFieldService,0,6,0,1,5,10,0.0,10.666666666666666,0.6718596162891233,Low,0,0.20679855829351096,0.0
LEM0605,46,50,40,39,26,10.894308943089436,346,7.557803468208093,0.4973667781305227,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Salesman,1,5 - SalesAndMarketing,2 - Sales,3 - RegionalSales,0,1,0,1,1,1,0.0,2.178861788617888,5.651033262599079,Low,0,0.17151556199306356,0.0
BEC0505,35,21,30,19,32,68.78048780487804,346,8.0,0.0,0,0,1,496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Salesman,1,5 - SalesAndMarketing,2 - Sales,2 - RegionalSales,0,1,0,1,1,32,0.0,13.756097560975606,2.0677428992784797,Low,0,0.19690716903737016,0.0
OLF0504,41,43,20,41,31,21.13821138211383,346,8.0,0.0,0,0,1,496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Salesman,1,5 - SalesAndMarketing,2 - Sales,2 - RegionalSales,0,1,0,1,1,32,0.0,4.227642276422766,2.4808632972496536,Low,0,0.19397975045174626,0.0
KVS0425,20,19,21,30,35,61.6260162601626,346,7.546242774566474,0.4985780232195327,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SystemsEngineer,1,2 - ResearchAndEngineering,3 - Engineering,6 - SystemsEngineering,0,23,0,0,7,35,0.0,12.32520325203252,5.1075645417526285,Low,0,0.17536664376468336,0.0
AJR0319,40,13,37,16,24,70.89430894308943,812,9.172413793103448,2.500274231313448,0,181,1,498,0.0,0.2229064039408867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Salesman,1,5 - SalesAndMarketing,2 - Sales,1 - RegionalSales,0,1,0,1,1,16,0.0,14.178861788617883,16.093089779561357,Low,0,0.0975219502759701,0.0
DLS0383,10,21,12,25,24,52.84552845528455,603,9.472636815920398,2.3905609328896613,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Scientist,1,2 - ResearchAndEngineering,1 - Research,2 - Lab,0,15,0,0,3,34,0.0,10.56910569105691,7.133239687602047,Low,0,0.16101247703866833,0.0
BCR0581,20,11,34,36,30,56.91056910569105,692,10.57514450867052,2.9650868807904267,0,0,3,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,3 - AssemblyDept,0,3,0,2,2,2,0.0,11.38211382113821,6.123356369316862,Low,0,0.16816862621401318,0.0
LDB0090,40,14,39,41,34,52.84552845528455,346,7.0,0.0,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AdministrativeAssistant,1,2 - ResearchAndEngineering,3 - Engineering,3 - MaterialsEngineering,0,5,0,0,7,38,0.0,10.56910569105691,4.573324218347805,Low,0,0.17915233205217895,0.0
GAF0570,31,15,38,46,35,47.3170731707317,633,10.655608214849922,2.5336103320392334,0,0,21,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SoftwareEngineer,1,2 - ResearchAndEngineering,2 - SoftwareManagement,3 - Software,0,2,0,0,0,0,0.0,9.46341463414634,8.598756101795832,Low,0,0.15062765941766315,0.0
NNS0059,42,23,48,23,25,54.30894308943088,346,7.531791907514451,0.4997108990796173,0,0,1,496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Scientist,1,2 - ResearchAndEngineering,1 - Research,1 - Lab,0,15,0,0,3,6,0.0,10.861788617886177,3.3075583076941517,Low,0,0.18812169466437118,0.0
JRL0574,19,26,35,47,40,41.13821138211382,346,8.0,0.0,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,3 - AssemblyDept,0,3,0,2,2,2,0.0,8.227642276422763,4.867867628795626,Low,0,0.1770651636183459,0.0
NSS0876,26,20,25,42,31,42.4390243902439,346,7.0,0.0,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Salesman,1,5 - SalesAndMarketing,2 - Sales,5 - RegionalSales,0,1,0,1,1,4,0.0,8.48780487804878,2.384636906672719,Low,0,0.19466162170667783,0.0
SOB0586,45,35,23,24,30,47.154471544715456,346,8.0,0.0,0,0,1,496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,3 - AssemblyDept,0,3,0,2,2,2,0.0,9.430894308943092,1.3960185610225984,Low,0,0.20166708484371426,0.0
DDA0476,36,25,39,13,39,79.67479674796746,346,8.0,0.0,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Salesman,1,5 - SalesAndMarketing,2 - Sales,2 - RegionalSales,0,1,0,1,1,32,0.0,15.934959349593491,5.097977098032202,Low,0,0.1754345814919746,0.0
DEB0782,42,47,32,21,36,45.6910569105691,346,8.0,0.0,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Technician,1,5 - SalesAndMarketing,3 - FieldService,4 - RegionalFieldService,0,6,0,1,5,10,0.0,9.13821138211382,1.549042808647303,Low,0,0.200582737450684,0.0
OLW0689,22,25,40,35,27,40.97560975609756,613,10.518760195758563,2.4054113347059767,0,0,1,497,0.0,0.0,714.0,0.0,0.0,1.0,0.0,27.58693181818182,229.36666666666667,704.0,1242.0,0.0,0.0,1.0,6.0,357.5289855072464,444051.0,0.0,SoftwareEngineer,1,2 - ResearchAndEngineering,2 - SoftwareManagement,4 - Software,0,2,0,0,0,26,0.0,8.195121951219512,11.456443730384114,Low,0,0.13037775668489987,0.0
MMG0943,23,27,28,34,26,39.02439024390244,465,7.516129032258065,1.6635863266068929,0,0,3,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SoftwareEngineer,1,2 - ResearchAndEngineering,2 - SoftwareManagement,6 - Software,0,2,0,0,0,24,0.0,7.804878048780488,3.228834562373779,Low,0,0.18867954016489003,0.0
RNL0695,47,41,44,19,36,53.82113821138211,614,10.535830618892508,2.3856257028506667,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ComputerScientist,1,2 - ResearchAndEngineering,2 - SoftwareManagement,4 - Software,0,22,0,0,0,26,0.0,10.764227642276422,5.634913922852063,Low,0,0.17162978548576724,0.0
LNR0656,25,39,12,30,23,28.455284552845526,346,9.0,0.0,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Technician,1,5 - SalesAndMarketing,3 - FieldService,3 - RegionalFieldService,0,6,0,1,5,20,0.0,5.691056910569105,2.636153452384722,Low,0,0.1928793465778651,0.0
AMJ0297,16,43,50,18,28,43.90243902439025,346,8.531791907514451,0.4997108990796172,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,1 - AssemblyDept,0,3,0,2,2,21,0.0,8.78048780487805,2.8893586983443953,Low,0,0.19108510512515542,0.0
HRL0540,43,38,17,40,18,12.35772357723578,643,11.21772939346812,2.688245407722462,0,0,2,497,0.0,0.0,2968.0,0.0,0.0,1.0,0.0,15.690125338753388,127.86666666666666,2952.0,1777.0,0.0,0.0,1.0,6.0,360.05233539673605,639813.0,0.0,FieldServiceEngineer,1,5 - SalesAndMarketing,3 - FieldService,3 - RegionalFieldService,0,35,0,1,5,20,0.0,2.471544715447156,24.145553269536094,Low,0,0.04852917550902813,0.028463786213786212
DLF0377,39,35,19,27,34,48.29268292682926,346,7.523121387283237,0.500188454055313,0,0,1,496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mathematician,1,2 - ResearchAndEngineering,1 - Research,2 - Lab,0,4,0,0,3,34,0.0,9.658536585365852,2.4024853373847166,Low,0,0.1945351456768155,0.0
MVH0373,44,19,20,21,25,60.48780487804877,247,10.45748987854251,7.34551011686252,102,0,165,92,0.4129554655870445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ITAdmin,1,1 - Adminstration,6 - Security,3 - ElectronicSecurity,1,7,0,3,6,9,0.0,32.09756097560975,26.79426956091989,Medium,0,0.04818269494798022,0.09345930094430363
TPH0474,44,39,14,21,35,52.357723577235774,346,7.511560693641618,0.5005902522557052,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,2 - AssemblyDept,0,3,0,2,2,12,0.0,10.471544715447154,1.693427883337748,Low,0,0.19955960822924818,0.0
KCF0045,40,39,16,27,31,40.97560975609756,1390,10.344604316546762,7.316555904528094,504,0,640,497,0.3625899280575539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ITAdmin,1,1 - Adminstration,6 - Security,2 - ElectronicSecurity,0,7,0,3,6,11,0.0,25.755849839497124,25.439615776036568,Medium,0,0.04305788266733235,0.04151248348425768
BIS0247,36,19,18,39,37,53.65853658536584,664,9.52710843373494,3.330355845492489,34,6,1,497,0.0512048192771084,0.0090361445783132,116.0,0.0,0.0,1.0,0.0,33.297413793103445,124.93333333333334,116.0,418.0,0.0,0.0,1.0,6.0,372.54784688995215,155725.0,0.0,MechanicalEngineer,1,2 - ResearchAndEngineering,3 - Engineering,1 - MechanicalEngineering,0,26,0,0,7,37,0.0,13.211626995788023,18.066195437329476,Low,0,0.09158276083840677,0.028374024526198437
MSS0001,21,44,24,45,19,1.9512195121951263,614,9.48371335504886,2.341670578620595,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,President,1,Unknown,Unknown,Unknown,0,39,0,6,4,7,0.0,0.3902439024390253,15.880950568336173,Low,0,0.0990251930902441,0.0
EFS0882,40,40,47,25,27,37.72357723577236,346,9.0,0.0,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Technician,1,5 - SalesAndMarketing,3 - FieldService,5 - RegionalFieldService,0,6,0,1,5,8,0.0,7.544715447154473,1.533946027105677,Low,0,0.20068971497850663,0.0
NWK0215,21,19,45,18,24,62.76422764227642,853,9.41617819460727,3.404508323672582,28,184,1,499,0.0328253223915592,0.2157092614302461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SecurityGuard,1,1 - Adminstration,6 - Security,1 - BuildingSecurity,0,25,0,3,6,28,0.0,14.142620946242562,22.56175380648204,Low,0,0.06387172796855123,0.04299772920953628
PNL0301,50,43,30,43,31,18.86178861788618,156,8.512820512820513,0.5014453881071484,0,0,1,219,0.0,0.0,330.0,0.0,0.0,1.0,0.0,29.431527347781216,302.1,323.0,296.0,0.0,0.0,1.0,6.0,357.3817567567568,105785.0,0.0,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,1 - AssemblyDept,1,3,0,2,2,21,0.0,3.772357723577236,18.298806023405476,Low,0,0.0818919916524013,0.0
CSH0626,33,17,41,18,23,63.57723577235773,801,9.7478152309613,3.566696419071537,39,87,3,497,0.048689138576779,0.1086142322097378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Salesman,1,5 - SalesAndMarketing,2 - Sales,3 - RegionalSales,0,1,0,1,1,1,0.0,15.073528963974372,13.301573877449973,Low,0,0.11730295255529993,0.0
BHW0458,36,32,28,30,29,42.11382113821138,346,7.511560693641618,0.5005902522557047,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,2 - AssemblyDept,0,3,0,2,2,12,0.0,8.422764227642276,0.0,,0,0.2115594326955349,0.0
SSH0799,23,18,31,31,40,67.15447154471545,737,10.260515603799186,2.535610777781206,0,0,3,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Scientist,1,2 - ResearchAndEngineering,1 - Research,5 - Lab,0,15,0,0,3,14,0.0,13.43089430894309,6.753892644104622,Low,0,0.1637005737557259,0.0
ANM0123,22,15,16,21,26,65.52845528455285,50,10.4,3.016958868848982,0,0,2,32,0.0,0.0,29.0,0.0,0.0,1.0,0.0,49.68809523809524,120.76666666666668,28.0,47.0,0.0,0.0,1.0,5.0,339.3829787234043,15951.0,0.0,AdministrativeAssistant,1,3 - Manufacturing,2 - ManufacturingEngineering,Unknown,1,5,0,2,16,7,0.0,13.105691056910567,25.423716737755935,Medium,0,0.035250804116302104,0.01357142857142857
CAS0507,14,46,33,11,25,45.52845528455284,735,10.858503401360544,2.6879700599605902,4,0,3,497,0.0054421768707482,0.0,381.0,0.0,0.0,1.0,0.0,24.72826278659612,223.21666666666667,378.0,6290.0,0.0,0.0,1.0,6.0,353.9410174880763,2226289.0,0.0,Technician,1,5 - SalesAndMarketing,3 - FieldService,2 - RegionalFieldService,0,6,0,1,5,19,0.0,9.369263152415432,17.889970037577605,Low,0,0.08616993432041076,0.004871794871794872
DID0650,45,21,17,42,21,30.081300813008127,346,9.0,0.0,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Technician,1,5 - SalesAndMarketing,3 - FieldService,3 - RegionalFieldService,0,6,0,1,5,20,0.0,6.016260162601625,3.7143105916076165,Low,0,0.18523940126631844,0.0
KAT0270,21,24,39,23,27,55.60975609756097,346,7.0,0.0,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ElectricalEngineer,1,2 - ResearchAndEngineering,3 - Engineering,4 - SystemsEngineering,0,9,0,0,7,31,0.0,11.121951219512194,2.3799820747302225,Low,0,0.1946946063804154,0.0
TEM0977,22,19,40,45,29,37.723577235772346,346,7.517341040462428,0.5004228755450428,0,0,1,496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HumanResourceSpecialist,1,1 - Adminstration,1 - Personnel,Unknown,0,24,0,3,15,7,0.0,7.544715447154469,8.227379626140703,Low,0,0.15325927577559512,0.0
SHR0334,36,41,45,19,31,48.130081300813,346,7.0,0.0,0,0,1,496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Technician,1,5 - SalesAndMarketing,3 - FieldService,1 - RegionalFieldService,0,6,0,1,5,22,0.0,9.6260162601626,0.939786834411942,Low,0,0.20489999525528024,0.0
JDC0030,31,18,19,21,26,62.60162601626017,894,10.223713646532438,2.578934663487419,0,233,3,499,0.0,0.2606263982102908,190.0,0.0,51.0,1.0,0.0,36.67289473684211,217.1833333333333,190.0,724.0,0.0,212.0,1.0,6.0,356.2817679558011,257948.0,0.0,AdministrativeAssistant,1,1 - Adminstration,6 - Security,Unknown,0,5,0,3,6,7,0.0,12.520325203252034,23.295321528796798,Low,0,0.05194410138374228,0.019255941213258285
CKP0721,40,39,39,13,32,58.04878048780488,346,7.0,0.0,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,4 - AssemblyDept,0,3,0,2,2,5,0.0,11.609756097560975,1.3903774261398016,Low,0,0.20170705857336063,0.0
HIA0414,38,39,39,18,31,51.21951219512194,346,7.517341040462428,0.5004228755450428,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SystemsEngineer,1,2 - ResearchAndEngineering,3 - Engineering,6 - SystemsEngineering,0,23,0,0,7,35,0.0,10.243902439024389,3.3930656672600024,Low,0,0.18751577969423178,0.0
HSP0290,38,15,28,20,27,67.80487804878048,346,8.540462427745664,0.4990818410756702,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,1 - AssemblyDept,0,3,0,2,2,21,0.0,13.560975609756095,1.8373663137109286,Low,0,0.1985396439807402,0.0
HRW0550,38,34,24,22,28,48.130081300813,346,7.514450867052023,0.5005149396624772,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Scientist,1,2 - ResearchAndEngineering,1 - Research,3 - Lab,0,15,0,0,3,36,0.0,9.6260162601626,1.9058382566371734,Low,0,0.19805444392937394,0.0
KBB0189,49,23,16,33,30,48.61788617886178,346,6.523121387283237,0.500188454055313,0,0,1,496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AdministrativeAssistant,1,6 - PurchasingAndContracts,Unknown,Unknown,0,5,0,5,4,7,0.0,9.723577235772357,6.244528506857696,Low,0,0.1673099865311536,0.0
CBB0365,37,17,20,41,33,48.78048780487806,1758,10.96075085324232,6.598851757141848,526,0,634,497,0.2992036405005688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ITAdmin,1,1 - Adminstration,6 - Security,3 - ElectronicSecurity,0,7,0,3,6,9,0.0,24.246940542081592,27.65717425526074,Medium,0,0.03122274836885508,0.05519677963538291
DLH0029,36,26,38,18,31,63.90243902439023,346,7.0,0.0,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NursePractitioner,1,1 - Adminstration,5 - Medical,Unknown,0,37,0,3,21,7,0.0,12.780487804878046,9.51367224221003,Low,0,0.1441444585713988,0.0
NRO0768,18,18,41,25,36,69.43089430894311,322,8.0,0.0,0,0,1,462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Technician,1,5 - SalesAndMarketing,3 - FieldService,4 - RegionalFieldService,1,6,0,1,5,10,0.0,13.886178861788622,7.620897991584978,Low,0,0.15755687429059717,0.0
NWT0098,35,39,26,36,33,33.00813008130082,319,7.0,0.0,0,0,1,457,0.0,0.0,653.0,0.0,0.0,1.0,0.0,32.22742518059856,432.8833333333333,646.0,702.0,0.0,0.0,1.0,6.0,351.4316239316239,246705.0,0.0,HardwareEngineer,1,2 - ResearchAndEngineering,3 - Engineering,4 - SystemsEngineering,1,29,0,0,7,31,0.0,6.601626016260163,21.084705155520645,Low,0,0.06349715227124575,0.00475
QPM0727,43,40,18,34,34,35.44715447154472,346,7.554913294797688,0.4976951147469966,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Salesman,1,5 - SalesAndMarketing,2 - Sales,4 - RegionalSales,0,1,0,1,1,15,0.0,7.089430894308944,0.9328019250848474,Low,0,0.2049494911249673,0.0
KVT0028,44,20,35,19,37,75.4471544715447,346,7.0,0.0,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nurse,1,1 - Adminstration,5 - Medical,Unknown,0,40,0,3,21,7,0.0,15.089430894308942,13.063805625716125,Low,0,0.11898780569403439,0.0
LFS0071,48,31,14,17,25,53.33333333333332,346,7.557803468208093,0.4973667781305228,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SoftwareEngineer,1,2 - ResearchAndEngineering,2 - SoftwareManagement,1 - Software,0,2,0,0,0,27,0.0,10.666666666666664,3.824962863842429,Low,0,0.18445530655719128,0.0
WNB0908,38,38,38,22,23,38.53658536585365,608,10.85032894736842,2.2530886485748725,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Technician,1,5 - SalesAndMarketing,3 - FieldService,5 - RegionalFieldService,0,6,0,1,5,8,0.0,7.707317073170731,3.270976823265208,Low,0,0.18838091526430506,0.0
PAD0773,36,21,14,16,38,79.0243902439024,698,10.250716332378223,2.4893243054309893,0,0,3,497,0.0,0.0,124.0,0.0,0.0,1.0,0.0,26.258672086720868,141.7,123.0,2558.0,0.0,0.0,1.0,6.0,365.2959343236904,934427.0,0.0,Technician,1,5 - SalesAndMarketing,3 - FieldService,4 - RegionalFieldService,0,6,0,1,5,10,0.0,15.80487804878048,14.743398508363576,Low,0,0.10708601763154613,0.0
BJH0354,22,21,31,20,36,72.1951219512195,346,8.0,0.0,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Manager,1,5 - SalesAndMarketing,2 - Sales,2 - RegionalSales,0,14,0,1,1,32,0.0,14.4390243902439,3.863204742741835,Low,0,0.18418432021134856,0.0
ONW0083,46,30,25,30,26,40.650406504065046,346,7.546242774566474,0.4985780232195325,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MechanicalEngineer,1,2 - ResearchAndEngineering,3 - Engineering,1 - MechanicalEngineering,0,26,0,0,7,37,0.0,8.130081300813009,5.037031107306283,Low,0,0.175866451781717,0.0
SSJ0784,19,39,12,45,34,23.902439024390247,908,10.201541850220265,3.614883761637989,50,210,1,499,0.0550660792951541,0.2312775330396475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Technician,1,5 - SalesAndMarketing,3 - FieldService,4 - RegionalFieldService,0,6,0,1,5,10,0.0,7.447413606035513,22.361026503104043,Low,0,0.06123141265265375,0.028664444580664274
KJP0371,36,21,25,15,30,71.0569105691057,1394,10.96987087517934,7.405239340425541,520,0,635,497,0.3730272596843615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ITAdmin,1,1 - Adminstration,6 - Security,3 - ElectronicSecurity,0,7,0,3,6,9,0.0,32.277604298534335,29.660110927110946,Medium,0,0.02927629636577156,0.09840306244801025
IMB0481,19,41,38,43,38,28.780487804878053,346,8.0,0.0,0,0,1,496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Salesman,1,5 - SalesAndMarketing,2 - Sales,2 - RegionalSales,0,1,0,1,1,32,0.0,5.75609756097561,5.137483219173555,Low,0,0.17515463658041114,0.0
BQS0525,42,38,19,45,30,20.325203252032523,56,9.178571428571429,1.869439807751294,0,16,8,48,0.0,0.2857142857142857,393.0,0.0,113.0,1.0,0.0,13.014952870608395,90.25,389.0,57.0,0.0,12.0,1.0,5.0,345.4035087719298,19688.0,0.0,Technician,1,5 - SalesAndMarketing,3 - FieldService,2 - RegionalFieldService,1,6,0,1,5,19,0.0,4.065040650406504,30.23632875571935,Medium,0,0.01863466829972693,0.07526456378766161
BTR0403,47,47,21,17,28,41.13821138211381,688,10.295058139534884,3.2941886101489315,0,0,21,497,0.0,0.0,380.0,0.0,0.0,1.0,0.0,33.78639184397163,256.85,376.0,520.0,0.0,0.0,1.0,6.0,359.1192307692308,186742.0,0.0,ComputerScientist,1,2 - ResearchAndEngineering,2 - SoftwareManagement,2 - Software,0,22,0,0,0,17,0.0,8.227642276422761,14.006695918348283,Low,0,0.11230637679240868,0.0
